trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud
5,231,91.23,10,2,2,0.082251082,0.394935065,0.526315789,0
2,1191,39,9,7,4,0.009235936,0.032745592,0.818181818,0
2,1668,50.47,1,5,0,0.011390887,0.030257794,0.052631579,0
1,1004,56.55,11,2,3,0.005976096,0.056324701,1.833333333,0
6,369,66.24,11,8,3,0.046070461,0.179512195,0.647058824,0
1,1672,54.3,6,0,3,0.004186603,0.032476077,0.857142857,0
1,1783,94.84,3,0,4,0.015143017,0.053191251,0.111111111,1
6,1315,98.59,3,7,3,0.002281369,0.074973384,1,0
2,452,81.76,0,10,3,0.039823009,0.180884956,0,0
3,100,0.45,2,0,1,0.16,0.0045,0.125,0
6,1079,76.13,10,2,4,0.021316033,0.07055607,0.434782609,0
5,1193,43.56,3,2,3,0.01424979,0.036512992,0.176470588,0
5,1169,35.52,6,1,4,0.024807528,0.030384944,0.206896552,0
2,716,34.24,2,8,4,0.025139665,0.047821229,0.111111111,0
3,1597,11.64,10,2,4,0.006261741,0.007288666,1,0
2,820,75.59,5,1,0,0.003658537,0.092182927,1.666666667,0
5,1677,88.07,5,7,5,0.017292785,0.052516398,0.172413793,0
1,181,25.95,1,7,1,0.005524862,0.143370166,1,0
5,287,40.34,1,8,0,0.083623693,0.140557491,0.041666667,0
3,877,67.37,7,3,1,0.029646522,0.0768187,0.269230769,0
2,1803,14.37,11,0,5,0.015529673,0.00797005,0.392857143,1
6,1692,54.07,0,2,0,0.008865248,0.031956265,0,0
3,152,11.51,8,9,4,0.151315789,0.075723684,0.347826087,0
5,867,74,0,2,4,0.008073818,0.085351788,0,0
2,1819,60.15,0,7,3,0.016492578,0.03306762,0,1
6,1269,81.52,3,8,4,0.011820331,0.064239559,0.2,0
2,1134,26.29,5,6,5,0.024691358,0.023183422,0.178571429,0
2,240,44.13,3,9,1,0.008333333,0.183875,1.5,0
2,1400,44.37,10,1,2,0.02,0.031692857,0.357142857,1
1,832,74.83,6,10,3,0.018028846,0.089939904,0.4,0
4,1161,58.48,4,0,1,0.010335917,0.05037037,0.333333333,0
6,156,95.6,8,3,0,0.115384615,0.612820513,0.444444444,0
2,1737,62.35,4,0,4,0.008059873,0.035895222,0.285714286,0
2,542,75.82,5,9,1,0.003690037,0.139889299,2.5,0
1,775,54.85,0,6,3,0.001290323,0.070774194,0,0
4,1148,88.89,11,2,0,0.008710801,0.077430314,1.1,0
2,328,2.51,9,9,4,0.076219512,0.007652439,0.36,0
2,911,92.23,1,3,4,0.019758507,0.101240395,0.055555556,0
3,399,91.32,2,5,5,0.067669173,0.22887218,0.074074074,0
6,100,52.55,7,0,1,0.29,0.5255,0.24137931,0
5,1068,41.13,6,1,3,0.008426966,0.038511236,0.666666667,0
3,1054,89.39,5,6,3,0.018975332,0.084810247,0.25,0
5,1725,22.09,6,0,3,0.011594203,0.012805797,0.3,0
4,642,50.35,8,4,2,0.026479751,0.078426791,0.470588235,0
5,900,24.74,2,2,2,0.017777778,0.027488889,0.125,0
5,335,53.72,8,1,0,0.086567164,0.160358209,0.275862069,0
4,499,63.38,0,4,1,0.006012024,0.127014028,0,0
2,1197,75.33,5,1,0,0.015037594,0.062932331,0.277777778,0
2,820,79.73,7,4,1,0.02804878,0.097231707,0.304347826,0
1,1730,44.92,7,8,3,0.009248555,0.025965318,0.4375,0
6,1577,80.95,7,4,2,0.003804692,0.051331642,1.166666667,0
4,1176,42.45,6,6,0,0.008503401,0.036096939,0.6,0
6,785,16.21,4,1,3,0.006369427,0.020649682,0.8,0
3,1389,98.2,1,4,1,0.01511879,0.070698344,0.047619048,0
2,1142,89.43,6,1,2,0.003502627,0.078309982,1.5,0
4,1363,27.27,10,7,1,0.001467351,0.020007337,5,0
4,863,36.16,11,4,0,0.003476246,0.041900348,3.666666667,0
1,421,6.8,9,9,2,0.066508314,0.016152019,0.321428571,1
5,191,95.34,3,10,3,0.120418848,0.499162304,0.130434783,0
5,1553,61.11,0,9,3,0.0128783,0.039349646,0,0
3,1771,33.98,11,5,0,0.010728402,0.0191869,0.578947368,0
4,1349,54.05,11,10,0,0.008154188,0.040066716,1,0
4,1146,7.05,1,6,3,0.007853403,0.006151832,0.111111111,0
1,357,54.28,6,10,4,0.044817927,0.152044818,0.375,0
1,1820,3.41,10,10,1,0.014835165,0.001873626,0.37037037,1
4,1669,9.51,11,0,5,0.013181546,0.005698023,0.5,0
6,871,99.46,4,10,3,0.027554535,0.114190586,0.166666667,0
4,1412,36.76,9,6,0,0.002832861,0.026033994,2.25,0
3,1444,17.76,5,7,5,0.01800554,0.012299169,0.192307692,0
4,800,94.66,7,10,1,0.01375,0.118325,0.636363636,0
4,810,80.02,4,5,4,0.030864198,0.098790123,0.16,0
5,1601,83.72,9,7,5,0.001249219,0.052292317,4.5,0
1,1753,14.41,5,1,1,0.006274957,0.008220194,0.454545455,0
5,126,4.4,2,4,3,0.095238095,0.034920635,0.166666667,0
1,1509,77.05,9,5,0,0.005964215,0.051060305,1,0
1,1805,78.97,11,5,1,0.001108033,0.043750693,5.5,0
3,1524,35.09,1,8,0,0.00328084,0.023024934,0.2,0
2,759,66.07,10,9,0,0.023715415,0.087048748,0.555555556,0
2,932,34.86,1,8,4,0.004291845,0.037403433,0.25,0
4,1342,0.74,8,1,5,0.013412817,0.000551416,0.444444444,0
4,112,93.89,2,0,4,0.214285714,0.838303571,0.083333333,0
3,56,40.87,2,1,4,0.089285714,0.729821429,0.4,0
6,595,36.09,1,9,2,0.025210084,0.060655462,0.066666667,0
1,424,97.86,8,8,2,0.070754717,0.230801887,0.266666667,1
2,850,94.74,10,1,5,0.005882353,0.111458824,2,0
1,1314,32.61,3,10,5,0.017503805,0.024817352,0.130434783,1
2,335,24.87,2,2,2,0.017910448,0.074238806,0.333333333,0
6,643,35.93,11,10,5,0.026438569,0.055878694,0.647058824,0
5,1525,6.52,0,7,3,0.001967213,0.00427541,0,0
4,1383,67.25,5,0,5,0.01373825,0.048626175,0.263157895,0
3,1483,86.76,0,5,2,0.010114633,0.058503034,0,0
2,1355,76.25,8,1,0,0.010332103,0.056273063,0.571428571,0
6,961,51.32,4,7,2,0.031217482,0.053402706,0.133333333,0
5,1037,79.36,4,7,3,0.00289296,0.076528447,1.333333333,0
1,934,1.27,6,4,0,0.019271949,0.001359743,0.333333333,0
6,117,26.77,4,4,0,0.111111111,0.228803419,0.307692308,0
2,1293,97.6,8,10,4,0.011600928,0.075483372,0.533333333,0
6,1554,55.19,5,2,1,0.005791506,0.035514801,0.555555556,0
1,1047,42.31,10,4,0,0.005730659,0.040410697,1.666666667,0
3,833,75.35,3,9,1,0.009603842,0.090456182,0.375,0
4,1654,71.48,8,10,2,0.010882709,0.043216445,0.444444444,0
1,1292,18.62,7,4,1,0.003095975,0.014411765,1.75,0
1,467,93.26,6,4,3,0.047109208,0.199700214,0.272727273,0
6,1756,3.69,7,9,0,0.010250569,0.002101367,0.388888889,0
6,1626,34.49,7,8,1,0.015375154,0.021211562,0.28,0
4,949,13.41,5,3,3,0.022128556,0.014130664,0.238095238,0
3,1666,5,2,3,3,0.017406963,0.0030012,0.068965517,0
2,1789,43.78,0,6,1,0.006707658,0.024471772,0,0
2,786,30.36,10,3,3,0.008905852,0.038625954,1.428571429,0
5,96,86.04,3,8,3,0.15625,0.89625,0.2,0
3,1422,47.45,3,6,3,0.018284107,0.033368495,0.115384615,0
2,1706,27.13,4,9,3,0.002344666,0.015902696,1,0
2,1300,99.59,0,9,1,0.022307692,0.076607692,0,1
6,872,91.26,7,9,1,0.027522936,0.104655963,0.291666667,0
2,1793,6.71,5,7,0,0.015058561,0.003742331,0.185185185,0
1,1476,64.39,9,8,4,0.012195122,0.043624661,0.5,1
4,721,7.18,10,0,2,0.001386963,0.009958391,10,0
6,596,78.36,7,0,2,0.008389262,0.13147651,1.4,0
2,187,74.73,0,5,3,0.016042781,0.399625668,0,0
1,1516,98.59,1,8,1,0.019129288,0.065032982,0.034482759,1
5,1716,94.48,4,5,2,0.004662005,0.055058275,0.5,0
6,1457,87.56,5,2,3,0.012354152,0.060096088,0.277777778,0
5,1607,67.57,8,8,2,0.00497822,0.042047293,1,0
3,437,41.64,1,7,4,0.006864989,0.095286041,0.333333333,0
5,781,45.56,2,9,1,0.028169014,0.058335467,0.090909091,0
2,1099,6.87,5,9,3,0.008189263,0.006251137,0.555555556,0
2,380,76.39,7,5,5,0.013157895,0.201026316,1.4,0
2,176,36.53,5,3,2,0.0625,0.207556818,0.454545455,0
1,1280,14.65,10,0,3,0.0078125,0.011445313,1,0
4,1766,83.52,7,1,5,0.013590034,0.047293318,0.291666667,0
1,213,29.27,4,7,0,0.061032864,0.13741784,0.307692308,0
2,1829,40.38,4,8,1,0.003827228,0.022077638,0.571428571,0
2,937,3.88,8,5,3,0.021344717,0.004140875,0.4,0
4,1757,75.91,5,10,2,0.004553216,0.043204326,0.625,0
1,174,87.7,10,0,1,0.057471264,0.504022989,1,0
1,719,52.85,2,7,2,0.037552156,0.073504868,0.074074074,1
4,1829,69.65,11,8,4,0.008201203,0.038080919,0.733333333,0
5,1615,99.49,6,10,0,0.007430341,0.061603715,0.5,0
6,401,71.24,2,7,3,0.034912718,0.17765586,0.142857143,0
3,1675,21.22,10,6,4,0.001791045,0.012668657,3.333333333,0
3,84,70.92,4,9,5,0.261904762,0.844285714,0.181818182,0
5,801,50.28,8,6,0,0.016229713,0.062771536,0.615384615,0
4,750,21.78,8,3,1,0.001333333,0.02904,8,0
3,1228,7.31,2,8,4,0.022801303,0.005952769,0.071428571,0
1,161,23.69,3,0,2,0.167701863,0.147142857,0.111111111,0
2,916,17.01,8,0,5,0.013100437,0.018569869,0.666666667,0
5,926,27.93,9,9,5,0.019438445,0.030161987,0.5,0
4,884,89.72,4,8,3,0.014705882,0.101493213,0.307692308,0
2,1173,92.99,0,8,5,0.019607843,0.079275362,0,0
1,1735,7.58,10,3,4,0.009798271,0.004368876,0.588235294,0
1,647,85.62,4,2,2,0.018547141,0.132333849,0.333333333,0
2,553,43.31,5,0,3,0.007233273,0.078318264,1.25,0
1,650,84.73,1,0,5,0.012307692,0.130353846,0.125,0
4,1692,61.1,6,5,4,0.011229314,0.036111111,0.315789474,0
6,1292,78.35,11,5,5,0.006965944,0.060642415,1.222222222,0
1,913,95.01,8,0,0,0.030668127,0.104063527,0.285714286,1
2,677,1.76,6,5,0,0.016248154,0.002599705,0.545454545,0
4,1655,83.13,6,8,0,0.006646526,0.050229607,0.545454545,0
6,1220,85.4,3,0,3,0.005737705,0.07,0.428571429,0
6,1436,72.07,0,6,5,0.010445682,0.050188022,0,0
5,1130,55.66,7,3,3,0.007964602,0.049256637,0.777777778,0
6,700,56.78,5,10,3,0.032857143,0.081114286,0.217391304,0
4,149,94.28,1,4,2,0.10738255,0.632751678,0.0625,0
3,470,47.97,11,5,1,0.057446809,0.10206383,0.407407407,0
1,1280,15.53,5,2,5,0.0046875,0.012132813,0.833333333,0
4,1489,20.55,9,3,0,0.009402283,0.013801209,0.642857143,0
6,1614,51.21,7,4,5,0.018587361,0.031728625,0.233333333,0
6,3,7.68,2,3,0,6.666666667,2.56,0.1,0
6,663,57.83,6,9,3,0.028657617,0.087224736,0.315789474,0
2,209,82.32,8,10,4,0.076555024,0.393875598,0.5,0
1,1325,38.1,10,7,1,0.018113208,0.028754717,0.416666667,1
2,1526,79.95,10,0,1,0.00982962,0.052391874,0.666666667,0
5,434,6.34,2,6,2,0.023041475,0.014608295,0.2,0
3,651,49.17,3,7,0,0.007680492,0.075529954,0.6,0
2,1458,10.4,7,7,1,0.014403292,0.007133059,0.333333333,0
5,1201,79.43,2,5,2,0.011656953,0.066136553,0.142857143,0
5,1145,11.05,4,1,3,0.007860262,0.009650655,0.444444444,0
4,870,18.45,7,3,1,0.003448276,0.021206897,2.333333333,0
1,1798,77.97,4,6,4,0.010011123,0.04336485,0.222222222,0
5,1815,61.81,9,3,2,0.013774105,0.034055096,0.36,0
6,103,80.45,9,2,2,0.262135922,0.781067961,0.333333333,0
6,246,38.67,10,0,3,0.073170732,0.157195122,0.555555556,0
4,1711,38.35,2,3,5,0.017533606,0.022413793,0.066666667,0
5,553,41.25,10,10,0,0.047016275,0.074593128,0.384615385,0
6,1248,87.89,11,6,4,0.004807692,0.070424679,1.833333333,0
1,892,94.62,10,6,0,0.020179372,0.106076233,0.555555556,0
5,1481,60.4,9,5,2,0.000675219,0.040783255,9,0
6,650,32.58,9,3,0,0.029230769,0.050123077,0.473684211,0
5,1495,39.16,11,2,0,0.001337793,0.02619398,5.5,0
4,1692,70.17,3,9,3,0.010638298,0.041471631,0.166666667,0
2,131,12.21,7,7,3,0.061068702,0.093206107,0.875,0
3,954,98.87,4,0,2,0.003144654,0.103637317,1.333333333,0
4,423,16.55,3,5,5,0.044917258,0.039125296,0.157894737,0
4,1692,92.05,8,9,3,0.013002364,0.054403073,0.363636364,0
3,837,77.96,5,5,5,0.026284349,0.093142174,0.227272727,0
3,1045,49.05,7,7,2,0.022009569,0.046937799,0.304347826,0
2,355,61.15,6,5,0,0.084507042,0.172253521,0.2,0
3,1231,29.2,8,10,3,0.012997563,0.023720552,0.5,0
6,351,73.52,8,1,3,0.03988604,0.209458689,0.571428571,0
1,1049,40.41,5,8,5,0.013346044,0.038522402,0.357142857,0
5,497,17.85,1,6,2,0.006036217,0.035915493,0.333333333,0
4,445,28.06,0,4,4,0.056179775,0.06305618,0,0
6,1107,81.63,4,10,1,0.014453478,0.073739837,0.25,0
4,391,74.52,3,1,1,0.063938619,0.190588235,0.12,0
2,1714,83.56,11,2,5,0.016336056,0.048751459,0.392857143,1
2,1203,48.35,3,1,1,0.019950125,0.040191189,0.125,0
3,1574,45.79,6,6,5,0.017789072,0.029091487,0.214285714,0
1,1749,71.1,1,2,1,0.006861063,0.040651801,0.083333333,0
5,1823,88.66,8,1,5,0.013165112,0.04863412,0.333333333,0
1,174,96,0,2,2,0.109195402,0.551724138,0,0
2,1641,51.34,10,6,2,0.015234613,0.031285801,0.4,1
1,900,69.02,6,5,4,0.011111111,0.076688889,0.6,0
4,1755,24.25,10,7,2,0.006837607,0.013817664,0.833333333,0
1,1054,4.08,5,6,5,0.023719165,0.003870968,0.2,1
1,963,38.73,9,1,1,0.003115265,0.040218069,3,0
6,676,36.61,0,3,3,0.00887574,0.054156805,0,0
2,179,6.49,11,5,4,0.027932961,0.036256983,2.2,0
3,485,73.39,3,3,1,0.024742268,0.151319588,0.25,0
6,1829,22.63,7,5,0,0.014215418,0.012372881,0.269230769,0
2,150,60.24,4,3,1,0.053333333,0.4016,0.5,0
6,631,44.78,2,5,5,0.009508716,0.070966719,0.333333333,0
4,543,26.23,6,4,1,0.016574586,0.048305709,0.666666667,0
1,46,21.96,11,4,1,0.52173913,0.477391304,0.458333333,0
6,1543,27.91,6,2,2,0.008425146,0.01808814,0.461538462,0
2,1765,85.29,8,5,3,0.011331445,0.048322946,0.4,0
4,745,92.43,10,3,2,0.001342282,0.124067114,10,0
6,1136,99.39,10,3,5,0.025528169,0.087491197,0.344827586,0
3,517,31.59,11,8,1,0.013539652,0.061102515,1.571428571,0
5,142,53.7,4,1,4,0.028169014,0.378169014,1,0
1,1266,45.08,9,3,0,0.006319115,0.035608215,1.125,0
6,584,81.16,7,10,0,0.035958904,0.138972603,0.333333333,0
5,384,5.61,3,9,4,0.041666667,0.014609375,0.1875,0
1,1029,99.19,2,8,1,0.016520894,0.096394558,0.117647059,0
1,68,38.57,10,2,3,0.323529412,0.567205882,0.454545455,0
4,347,56.91,8,2,4,0.04610951,0.164005764,0.5,0
1,1676,39.23,8,10,1,0.00477327,0.023406921,1,0
3,239,2.16,0,7,0,0.087866109,0.009037657,0,0
6,1372,83.08,10,8,4,0.003644315,0.060553936,2,0
6,819,80.67,5,10,1,0.002442002,0.098498168,2.5,0
3,1446,6.37,10,3,0,0.020746888,0.004405256,0.333333333,0
2,842,7.33,3,6,1,0.035629454,0.008705463,0.1,0
6,1747,84.54,3,1,3,0.017172295,0.048391528,0.1,0
5,1313,10.43,0,8,5,0.006092917,0.007943641,0,0
6,468,90.66,7,3,0,0.064102564,0.193717949,0.233333333,0
3,629,66.15,5,10,1,0.036565978,0.105166932,0.217391304,0
1,151,67.03,9,8,0,0.006622517,0.443907285,9,0
4,1034,4.92,11,6,4,0.023210832,0.004758221,0.458333333,0
3,422,12.28,9,3,5,0.011848341,0.029099526,1.8,0
1,62,97.71,9,5,5,0.322580645,1.575967742,0.45,0
4,340,80.66,11,4,2,0.011764706,0.237235294,2.75,0
6,541,27.67,10,8,5,0.027726433,0.051146026,0.666666667,0
2,1817,9.95,10,7,3,0.012658228,0.005476059,0.434782609,0
4,1427,93.21,3,2,2,0.017519271,0.065318851,0.12,0
4,1649,32.27,0,8,1,0.000606428,0.019569436,0,0
3,1736,79.36,2,9,5,0.004608295,0.045714286,0.25,0
3,752,23.9,2,8,0,0.003989362,0.031781915,0.666666667,0
2,1000,12.51,9,7,1,0.011,0.01251,0.818181818,0
4,1519,90.38,8,5,2,0.007899934,0.059499671,0.666666667,0
4,192,64.91,7,6,5,0.046875,0.338072917,0.777777778,0
6,1060,71.23,1,0,5,0.018867925,0.067198113,0.05,0
3,828,68.01,7,1,4,0.026570048,0.082137681,0.318181818,0
3,1098,55.63,10,4,0,0.007285974,0.050664845,1.25,0
1,1578,94.43,3,6,3,0.001901141,0.059841572,1,0
1,722,55.25,1,4,2,0.03601108,0.076523546,0.038461538,0
5,1446,92.06,2,1,2,0.008990318,0.063665284,0.153846154,0
6,219,94.15,9,0,1,0.118721461,0.429908676,0.346153846,0
4,91,78.15,7,3,3,0.197802198,0.858791209,0.388888889,0
3,494,47.77,2,8,1,0.058704453,0.096700405,0.068965517,0
3,287,68.23,5,1,0,0.073170732,0.237735192,0.238095238,0
2,1579,63.52,10,0,5,0.016466118,0.040227992,0.384615385,0
6,1083,95.65,4,7,1,0.020313943,0.088319483,0.181818182,0
6,320,26.99,0,4,5,0.053125,0.08434375,0,0
3,847,49.05,1,9,5,0.035419126,0.057910272,0.033333333,0
1,1362,80.43,7,10,1,0.008810573,0.059052863,0.583333333,0
3,89,27.22,3,7,5,0.292134831,0.305842697,0.115384615,0
4,322,83.14,9,8,2,0.052795031,0.258198758,0.529411765,0
5,753,46.95,2,8,3,0.001328021,0.062350598,2,0
4,479,46.28,11,6,0,0.014613779,0.096617954,1.571428571,0
6,258,7.85,3,0,1,0.007751938,0.030426357,1.5,0
4,1630,33.48,0,7,4,0.004907975,0.020539877,0,0
5,507,60.93,7,4,4,0.053254438,0.120177515,0.259259259,0
2,1497,34.02,1,0,3,0.018704075,0.022725451,0.035714286,0
6,1593,59.82,5,6,2,0.011299435,0.037551789,0.277777778,0
6,203,29.2,11,3,2,0.024630542,0.143842365,2.2,0
1,1084,10.62,9,8,4,0.014760148,0.009797048,0.5625,0
6,280,62.9,3,5,4,0.092857143,0.224642857,0.115384615,0
3,1137,60.94,6,7,0,0.014951627,0.053597186,0.352941176,0
4,168,9.35,6,6,5,0.136904762,0.055654762,0.260869565,0
6,1243,66.54,8,8,4,0.012067578,0.053531778,0.533333333,0
2,154,4.4,2,4,5,0.045454545,0.028571429,0.285714286,0
1,63,99.7,8,10,5,0.031746032,1.582539683,4,0
6,1161,37.21,8,9,3,0.006029285,0.032049957,1.142857143,0
4,515,92.19,1,1,0,0.038834951,0.179009709,0.05,0
5,1035,40.73,4,0,0,0.005797101,0.039352657,0.666666667,0
6,1208,64.93,8,2,0,0.024834437,0.05375,0.266666667,0
5,889,48.49,11,5,2,0.032620922,0.054544432,0.379310345,0
4,1095,76.99,1,6,2,0.011872146,0.070310502,0.076923077,0
4,1763,21.77,0,0,1,0.006239365,0.01234827,0,0
4,577,93.37,9,9,1,0.046793761,0.161819757,0.333333333,0
3,913,65.93,0,7,0,0.008762322,0.072212486,0,0
2,607,78.51,11,1,5,0.014827018,0.129341021,1.222222222,0
3,427,79.03,8,3,0,0.007025761,0.185081967,2.666666667,0
1,151,18.3,9,8,0,0.112582781,0.121192053,0.529411765,0
5,672,34.76,0,9,1,0.038690476,0.05172619,0,0
1,1730,11.13,8,7,0,0.012138728,0.006433526,0.380952381,1
1,182,60.35,11,8,4,0.021978022,0.331593407,2.75,0
3,1710,11.63,6,4,3,0.013450292,0.00680117,0.260869565,0
4,1168,93.3,10,7,2,0.004280822,0.079880137,2,0
3,440,77.6,4,2,3,0.043181818,0.176363636,0.210526316,0
1,670,26.13,10,7,0,0.044776119,0.039,0.333333333,1
1,886,97.49,4,9,0,0.005643341,0.11003386,0.8,0
5,389,8.11,4,6,2,0.05655527,0.020848329,0.181818182,0
5,1628,71.69,10,4,4,0.015356265,0.044035627,0.4,0
2,1323,43.26,4,6,5,0.018896447,0.032698413,0.16,0
2,1425,72.87,4,2,1,0.016842105,0.051136842,0.166666667,0
2,354,0.58,7,3,1,0.028248588,0.001638418,0.7,0
6,183,6.14,2,10,2,0.120218579,0.033551913,0.090909091,0
5,1153,33.14,10,0,3,0.026019081,0.028742411,0.333333333,0
2,180,15.39,6,3,2,0.15,0.0855,0.222222222,0
5,1468,97.89,11,0,5,0.002043597,0.066682561,3.666666667,0
6,1008,48.56,0,9,2,0.015873016,0.048174603,0,0
1,1823,24.46,4,4,5,0.014810752,0.013417444,0.148148148,1
3,1175,72.12,11,6,4,0.016170213,0.061378723,0.578947368,0
2,1253,40.43,4,6,1,0.016759777,0.03226656,0.19047619,0
4,529,2.09,6,4,0,0.003780718,0.003950851,3,0
3,1825,44.12,3,7,3,0.007123288,0.024175342,0.230769231,0
1,27,95.3,3,2,3,0.888888889,3.52962963,0.125,0
6,254,74.2,0,4,0,0.11023622,0.292125984,0,0
1,614,71.57,6,8,2,0.04723127,0.116563518,0.206896552,1
1,1486,36.36,9,4,4,0.006056528,0.024468371,1,0
5,1361,94.21,8,10,3,0.010286554,0.069221161,0.571428571,0
1,1509,4.08,10,9,3,0.01325381,0.002703777,0.5,1
1,1103,90.95,3,5,1,0.023572076,0.082456936,0.115384615,1
3,1694,99.15,4,2,1,0.003541913,0.058530106,0.666666667,0
4,697,81.24,4,8,1,0.028694405,0.116556671,0.2,0
6,725,66.37,2,4,4,0.005517241,0.091544828,0.5,0
6,1575,55.42,11,8,3,0.002539683,0.035187302,2.75,0
5,973,48.59,10,1,1,0.015416238,0.049938335,0.666666667,0
6,897,83.34,7,5,5,0.015607581,0.092909699,0.5,0
4,1095,15.8,11,4,0,0.021917808,0.014429224,0.458333333,0
1,1211,0.8,10,4,0,0.018166804,0.000660611,0.454545455,1
1,117,32.84,9,0,4,0.170940171,0.280683761,0.45,0
2,63,72.05,10,0,1,0.333333333,1.143650794,0.476190476,0
2,734,8.12,4,0,0,0.040871935,0.01106267,0.133333333,0
1,1406,77.48,7,1,5,0.016358464,0.055106686,0.304347826,1
1,481,92.12,5,4,3,0.01039501,0.191517672,1,0
3,943,2.86,10,1,0,0.018027572,0.003032874,0.588235294,0
2,965,64.51,5,1,5,0.01865285,0.066849741,0.277777778,0
5,175,38.5,10,9,0,0.125714286,0.22,0.454545455,0
6,1477,59.6,3,8,2,0.008124577,0.040352065,0.25,0
5,95,15.24,8,7,2,0.021052632,0.160421053,4,0
3,1544,2.6,9,2,3,0.00388601,0.001683938,1.5,0
2,1534,99.01,10,3,1,0.014993481,0.064543677,0.434782609,0
1,1207,28.32,9,10,3,0.009113505,0.023463132,0.818181818,0
3,1189,79.01,1,1,3,0.018502944,0.066450799,0.045454545,0
2,1598,14.79,10,10,5,0.001877347,0.009255319,3.333333333,0
3,387,77.81,9,4,0,0.007751938,0.201059432,3,0
5,157,33.89,11,3,3,0.146496815,0.215859873,0.47826087,0
3,1170,31.54,6,7,0,0.01965812,0.026957265,0.260869565,0
4,179,90.91,6,0,5,0.078212291,0.507877095,0.428571429,0
4,771,79.76,0,2,1,0.031128405,0.103450065,0,0
4,642,80.45,2,3,4,0.03894081,0.125311526,0.08,0
2,1759,98.46,5,4,4,0.015918135,0.055974986,0.178571429,1
4,347,85.42,9,4,0,0.014409222,0.246167147,1.8,0
4,150,47.39,9,10,1,0.166666667,0.315933333,0.36,0
1,1264,42.18,0,6,4,0.014240506,0.033370253,0,0
4,1785,65.03,4,3,4,0.007843137,0.036431373,0.285714286,0
2,315,33.18,2,7,4,0.050793651,0.105333333,0.125,0
1,88,40.15,10,1,3,0.011363636,0.45625,10,0
1,1809,64.74,1,8,1,0.012714207,0.035787728,0.043478261,1
6,1339,61.49,7,6,1,0.014189694,0.04592233,0.368421053,0
2,1173,29.03,8,2,5,0.004262575,0.024748508,1.6,0
5,597,49.72,11,10,2,0.045226131,0.083283082,0.407407407,0
1,612,31.64,0,7,4,0.013071895,0.051699346,0,0
3,790,84.05,4,6,0,0.024050633,0.106392405,0.210526316,0
5,33,65.62,5,1,5,0.03030303,1.988484848,5,0
3,1740,46.09,3,8,1,0.009770115,0.026488506,0.176470588,0
2,1023,73.78,2,3,4,0.002932551,0.072121212,0.666666667,0
4,1826,79.52,9,8,2,0.010952903,0.04354874,0.45,0
3,1422,6.21,8,7,3,0.00140647,0.004367089,4,0
6,1200,19.99,7,9,4,0.0075,0.016658333,0.777777778,0
1,808,11.71,10,4,2,0.014851485,0.014492574,0.833333333,0
2,410,62.06,9,4,5,0.024390244,0.151365854,0.9,0
5,1413,28.11,0,4,2,0.008492569,0.019893843,0,0
6,421,21.09,8,7,4,0.047505938,0.050095012,0.4,0
6,1060,99.75,8,2,1,0.014150943,0.094103774,0.533333333,0
5,11,79.66,1,5,4,2.181818182,7.241818182,0.041666667,0
3,448,65.18,2,4,5,0.037946429,0.145491071,0.117647059,0
5,1814,8.37,8,6,0,0.002205072,0.004614112,2,0
5,1184,88.05,6,8,5,0.014358108,0.074366554,0.352941176,0
6,1704,94.06,6,6,2,0.004694836,0.055199531,0.75,0
6,1488,41.73,3,9,1,0.008064516,0.028044355,0.25,0
3,527,80.08,11,5,5,0.030360531,0.151954459,0.6875,0
3,1116,24.18,6,7,0,0.01344086,0.021666667,0.4,0
3,245,21.93,5,5,4,0.016326531,0.089510204,1.25,0
1,1814,91.08,4,5,0,0.000551268,0.050209482,4,0
4,1480,65.67,2,7,5,0.02027027,0.044371622,0.066666667,0
5,1273,19.48,1,2,3,0.019638649,0.015302435,0.04,0
5,1232,47.15,0,1,4,0.001623377,0.038271104,0,0
3,19,20.01,7,8,4,0.052631579,1.053157895,7,0
4,919,58.56,7,4,0,0.013057671,0.063721436,0.583333333,0
5,1523,18.77,6,2,4,0.002626395,0.01232436,1.5,0
6,1307,75.25,7,6,5,0.012241775,0.057574598,0.4375,0
6,428,4.57,10,9,1,0.044392523,0.01067757,0.526315789,0
4,1082,79.13,11,3,3,0.024953789,0.073133087,0.407407407,0
4,438,90.43,2,10,5,0.00913242,0.206461187,0.5,0
5,1014,50.31,7,6,0,0.020710059,0.049615385,0.333333333,0
2,1117,80.84,5,1,3,0.013428827,0.072372426,0.333333333,0
4,1075,69.73,8,6,2,0.00372093,0.064865116,2,0
5,90,87.4,7,2,4,0.088888889,0.971111111,0.875,0
3,1219,11.24,11,6,0,0.002461034,0.009220673,3.666666667,0
4,944,28.13,8,10,4,0.011652542,0.029798729,0.727272727,0
2,522,6.78,4,3,4,0.03256705,0.012988506,0.235294118,0
4,1365,37.49,5,3,4,0.002930403,0.027465201,1.25,0
5,678,69.69,10,1,3,0.044247788,0.102787611,0.333333333,0
3,92,94.87,6,5,5,0.043478261,1.031195652,1.5,0
6,985,39.84,3,7,5,0.01319797,0.040446701,0.230769231,0
3,140,96.15,7,4,0,0.064285714,0.686785714,0.777777778,0
